cnty_cd,county,lat,long,geometry,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
011,Bradley,35.1937778,-84.8567932,"list(c(-85.026643, -84.946339, -84.879507, -84.860164, -84.72314, -84.744441, -84.697838, -84.703607, -84.699937, -84.7758376712973, -84.8104774668864, -84.861314, -84.9769738065923, -84.961146, -85.008478, -85.026643, 35.136171, 35.287717, 35.353231, 35.350074, 35.285471, 35.264223, 35.253173, 35.241043, 35.170974, 34.9879372061493, 34.9878779552292, 34.987791, 34.9872198373549, 35.015175, 35.09269, 35.136171))",2015-01-01,103774,0.9759562522501541,20.1,-9.459459459459453,2.9033292418410426
011,Bradley,35.1937778,-84.8567932,"list(c(-85.026643, -84.946339, -84.879507, -84.860164, -84.72314, -84.744441, -84.697838, -84.703607, -84.699937, -84.7758376712973, -84.8104774668864, -84.861314, -84.9769738065923, -84.961146, -85.008478, -85.026643, 35.136171, 35.287717, 35.353231, 35.350074, 35.285471, 35.264223, 35.253173, 35.241043, 35.170974, 34.9879372061493, 34.9878779552292, 34.987791, 34.9872198373549, 35.015175, 35.09269, 35.136171))",2014-01-01,102771,0.975652891587564,22.2,-0.4484304932735439,1.842373986012456
011,Bradley,35.1937778,-84.8567932,"list(c(-85.026643, -84.946339, -84.879507, -84.860164, -84.72314, -84.744441, -84.697838, -84.703607, -84.699937, -84.7758376712973, -84.8104774668864, -84.861314, -84.9769738065923, -84.961146, -85.008478, -85.026643, 35.136171, 35.287717, 35.353231, 35.350074, 35.285471, 35.264223, 35.253173, 35.241043, 35.170974, 34.9879372061493, 34.9878779552292, 34.987791, 34.9872198373549, 35.015175, 35.09269, 35.136171))",2013-01-01,101778,0.7214321764688503,22.3,4.20560747663552,0.14211593814698908
011,Bradley,35.1937778,-84.8567932,"list(c(-85.026643, -84.946339, -84.879507, -84.860164, -84.72314, -84.744441, -84.697838, -84.703607, -84.699937, -84.7758376712973, -84.8104774668864, -84.861314, -84.9769738065923, -84.961146, -85.008478, -85.026643, 35.136171, 35.287717, 35.353231, 35.350074, 35.285471, 35.264223, 35.253173, 35.241043, 35.170974, 34.9879372061493, 34.9878779552292, 34.987791, 34.9872198373549, 35.015175, 35.09269, 35.136171))",2012-01-01,101049,1.2535321349125272,21.4,-5.3097345132743445,1.7002634484016144
011,Bradley,35.1937778,-84.8567932,"list(c(-85.026643, -84.946339, -84.879507, -84.860164, -84.72314, -84.744441, -84.697838, -84.703607, -84.699937, -84.7758376712973, -84.8104774668864, -84.861314, -84.9769738065923, -84.961146, -85.008478, -85.026643, 35.136171, 35.287717, 35.353231, 35.350074, 35.285471, 35.264223, 35.253173, 35.241043, 35.170974, 34.9879372061493, 34.9878779552292, 34.987791, 34.9872198373549, 35.015175, 35.09269, 35.136171))",2011-01-01,99798,0.7216172299990831,22.6,10.784313725490202,1.8429420023554743
011,Bradley,35.1937778,-84.8567932,"list(c(-85.026643, -84.946339, -84.879507, -84.860164, -84.72314, -84.744441, -84.697838, -84.703607, -84.699937, -84.7758376712973, -84.8104774668864, -84.861314, -84.9769738065923, -84.961146, -85.008478, -85.026643, 35.136171, 35.287717, 35.353231, 35.350074, 35.285471, 35.264223, 35.253173, 35.241043, 35.170974, 34.9879372061493, 34.9878779552292, 34.987791, 34.9872198373549, 35.015175, 35.09269, 35.136171))",2010-01-01,99083,NA,20.4,NA,0.44746805209146034
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2018-01-01,39795,0.010052524440196109,NA,NA,0.8894630454290321
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2017-01-01,39791,0.01759501307057043,NA,NA,-1.1780661870854412
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2016-01-01,39784,0.030171980287629907,NA,NA,1.0430711046180405
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2015-01-01,39772,-0.3033113578823299,NA,NA,6.031288403609726
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2014-01-01,39893,-0.8795686635028721,NA,NA,-0.30468424439441094
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2013-01-01,40247,-0.7031481298726883,NA,NA,3.3536232571464546
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2012-01-01,40532,-0.38340542666142063,NA,NA,-3.4576864580242095
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2011-01-01,40688,-0.11537989443967112,NA,NA,6.022240666649313
013,Campbell,36.3817326,-84.1857115,"list(c(-84.329927, -84.349939, -84.330434, -84.266877, -84.251132, -84.2613212015047, -84.227332, -84.2271939619983, -83.987842, -83.9876109506828, -83.984634, -83.95696, -83.943139, -83.922618, -83.905638, -83.921217, -83.954908, -83.981016, -84.004317, -84.032519, -84.069918, -84.227527, -84.241825, -84.372731, -84.329927, 36.285086, 36.466292, 36.50948, 36.511698, 36.53418, 36.592741697267, 36.592181, 36.5921795123551, 36.5896, 36.5895922860725, 36.560482, 36.501555, 36.473564, 36.427779, 36.419979, 
36.387879, 36.387623, 36.284978, 36.270378, 36.301779, 36.230378, 36.244879, 36.177578, 36.216778, 36.285086))",2010-01-01,40735,NA,NA,NA,-3.0146132107665835
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2018-01-01,14440,1.9990110899201774,NA,NA,6.941175809136509
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2017-01-01,14157,2.0250792735658774,NA,NA,10.763272525639538
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2016-01-01,13876,0.9898107714701565,NA,NA,4.609606760682372
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2015-01-01,13740,1.2378426171529622,NA,NA,3.2215791043922914
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2014-01-01,13572,-0.9343065693430685,NA,NA,0.8331166068170577
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2013-01-01,13700,-0.6454420190006527,NA,NA,-4.259512114496844
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2012-01-01,13789,0.4736228504809148,NA,NA,4.678103151670575
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2011-01-01,13724,-0.5291005291005346,NA,NA,-1.6147514312966502
015,Cannon,35.8070317,-86.0529604,"list(c(-86.141766, -86.153214, -86.090502, -86.014849, -85.88921, -85.885156, -85.997426, -85.985062, -86.08889, -86.207147, -86.141766, 35.914374, 35.954399, 35.974451, 35.96106, 35.857543, 35.839658, 35.711955, 35.660108, 35.646823, 35.70379, 35.914374))",2010-01-01,13797,NA,NA,NA,2.2465656689257285
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2018-01-01,27975,0.6041644190311724,NA,NA,3.690791106220858
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2017-01-01,27807,-0.3369054872585209,NA,NA,3.395523452868014
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2016-01-01,27901,-0.2894718033021215,NA,NA,2.743682849462216
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2015-01-01,27982,-1.5099785294428236,NA,NA,2.328808816669781
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2014-01-01,28411,-0.681675173040619,NA,NA,0.7831262597120544
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2013-01-01,28606,-0.21278822339274583,NA,NA,-2.8004113950511575
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2012-01-01,28667,0.42035940729323595,NA,NA,2.14754842552829
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2011-01-01,28547,0.32684332607015865,NA,NA,-0.8120716435921329
017,Carroll,35.9917193,-88.4016041,"list(c(-88.692709, -88.655488, -88.532233, -88.530322, -88.211698, -88.212559, -88.217436, -88.177859, -88.179177, -88.56955, -88.606862, -88.706811, -88.692709, 36.062746, 36.117338, 36.115416, 36.152023, 36.145974, 36.12029, 35.846582, 35.845841, 35.816785, 35.824451, 35.789354, 35.791075, 36.062746))",2010-01-01,28454,NA,NA,NA,1.8608937174442297
019,Carter,36.2638604,-82.12784,"list(c(-82.299968, -82.299859, -82.188653, -81.983843, -82.058946, -81.9343692444926, -81.960101, -82.02874, -82.080143, -82.0811489171324, -82.127146, -82.140847, -82.211251, -82.2202530102866, -82.284691, -82.34046, -82.299968, 36.37114, 36.396505, 36.400408, 36.508314, 36.367515, 36.2647162043798, 36.228131, 36.124322, 36.10572, 36.1056921143326, 36.104417, 36.136216, 36.159012, 36.1538200398431, 36.251686, 36.252807, 36.37114))",2018-01-01,56417,-0.16457264201026334,NA,NA,-0.45364988249522137
019,Carter,36.2638604,-82.12784,"list(c(-82.299968, -82.299859, -82.188653, -81.983843, -82.058946, -81.9343692444926, -81.960101, -82.02874, -82.080143, -82.0811489171324, -82.127146, -82.140847, -82.211251, -82.2202530102866, -82.284691, -82.34046, -82.299968, 36.37114, 36.396505, 36.400408, 36.508314, 36.367515, 36.2647162043798, 36.228131, 36.124322, 36.10572, 36.1056921143326, 36.104417, 36.136216, 36.159012, 36.1538200398431, 36.251686, 36.252807, 36.37114))",2017-01-01,56510,0.06551803516725574,NA,NA,2.0134023266659793
019,Carter,36.2638604,-82.12784,"list(c(-82.299968, -82.299859, -82.188653, -81.983843, -82.058946, -81.9343692444926, -81.960101, -82.02874, -82.080143, -82.0811489171324, -82.127146, -82.140847, -82.211251, -82.2202530102866, -82.284691, -82.34046, -82.299968, 36.37114, 36.396505, 36.400408, 36.508314, 36.367515, 36.2647162043798, 36.228131, 36.124322, 36.10572, 36.1056921143326, 36.104417, 36.136216, 36.159012, 36.1538200398431, 36.251686, 36.252807, 36.37114))",2016-01-01,56473,0.1738359201773898,NA,NA,1.0318027287710614
019,Carter,36.2638604,-82.12784,"list(c(-82.299968, -82.299859, -82.188653, -81.983843, -82.058946, -81.9343692444926, -81.960101, -82.02874, -82.080143, -82.0811489171324, -82.127146, -82.140847, -82.211251, -82.2202530102866, -82.284691, -82.34046, -82.299968, 36.37114, 36.396505, 36.400408, 36.508314, 36.367515, 36.2647162043798, 36.228131, 36.124322, 36.10572, 36.1056921143326, 36.104417, 36.136216, 36.159012, 36.1538200398431, 36.251686, 36.252807, 36.37114))",2015-01-01,56375,0.08877052818463405,NA,NA,4.595336956582646
019,Carter,36.2638604,-82.12784,"list(c(-82.299968, -82.299859, -82.188653, -81.983843, -82.058946, -81.9343692444926, -81.960101, -82.02874, -82.080143, -82.0811489171324, -82.127146, -82.140847, -82.211251, -82.2202530102866, -82.284691, -82.34046, -82.299968, 36.37114, 36.396505, 36.400408, 36.508314, 36.367515, 36.2647162043798, 36.228131, 36.124322, 36.10572, 36.1056921143326, 36.104417, 36.136216, 36.159012, 36.1538200398431, 36.251686, 36.252807, 36.37114))",2014-01-01,56325,-1.1460563726350514,NA,NA,-1.537061825161114
019,Carter,36.2638604,-82.12784,"list(c(-82.299968, -82.299859, -82.188653, -81.983843, -82.058946, -81.9343692444926, -81.960101, -82.02874, -82.080143, -82.0811489171324, -82.127146, -82.140847, -82.211251, -82.2202530102866, -82.284691, -82.34046, -82.299968, 36.37114, 36.396505, 36.400408, 36.508314, 36.367515, 36.2647162043798, 36.228131, 36.124322, 36.10572, 36.1056921143326, 36.104417, 36.136216, 36.159012, 36.1538200398431, 36.251686, 36.252807, 36.37114))",2013-01-01,56978,-0.6434512703367257,NA,NA,1.2736100876707785
